timestamp_us,lat_synth,lon_synth,alt_synth,vehicle_heading_deg,ground_track_deg,roll_deg,pitch_deg,yaw_deg,v_north_mps,v_east_mps,v_down_mps,speed_mps
1140322771,43.477427844212265,-80.54517825808902,341.5801778638424,1.693396,191.07831,0.87271535,1.8753567,1.693396,-5.219142451260043,1.0219030463300536,0.3370407316647213,5.318245365028144
1140459550,43.47742334713926,-80.54517704721307,341.54746671592017,1.6465727,191.05548,0.8619084,1.8515763,1.6465727,-5.006141674424935,0.9781276245277243,0.32711147922218975,5.100802693133536
1140636131,43.477415770189374,-80.54517478557335,341.47403556343386,1.5041603,193.08588,0.87135404,1.7817651,1.5041603,-4.645564733894132,1.0798495417914853,0.516392984628826,4.76941786067316
1140861460,43.47741174547598,-80.54517329644212,341.4219831349797,1.4508665,195.02866,0.89331704,1.7556623,1.4508665,-4.480310946552115,1.2028981137340389,0.520524284540984,4.638981574636789
1140975676,43.477407849459034,-80.5451717563557,341.36051187865695,1.3983567,196.00526,0.89815366,1.7155231,1.3983567,-4.337046066517769,1.2440589599420477,0.6147125632279711,4.511945398484931
1141099633,43.47740412522276,-80.54516990703495,341.26364902162396,1.3504323,199.81549,0.9242964,1.6869303,1.3504323,-4.145819822323155,1.4938538651331303,0.9686285703296605,4.4067472550102975
1141224457,43.47740056993505,-80.54516797660993,341.1816740988497,1.3041973,201.50465,0.9370063,1.6597869,1.3041973,-3.9577462802920396,1.559368689911069,0.8197492277422912,4.253867220570059
1141449506,43.47739717461287,-80.54516593641199,341.0850845504664,1.2558451,203.55853,0.9435923,1.6165084,1.2558451,-3.77967265146194,1.6480416358745382,0.9658954838339014,4.123344102277344
1141686793,43.47739106308627,-80.54516167109696,340.88212342536127,1.1583923,208.18118,1.0056238,1.58908,1.1583923,-3.5902183663620137,1.923540024676542,1.0105540151428778,4.073042369617061
1141849033,43.47738794634696,-80.5451591955537,340.7801743718433,1.1127207,209.95737,1.0164624,1.5680536,1.1127207,-3.469554209801864,1.9997071255671206,1.0194905351794843,4.004576757011626
1142124521,43.477383358202474,-80.54515533472119,340.5985633102264,1.0339552,211.69115,1.0186057,1.5258428,1.0339552,-3.3678523759487327,2.0793091861847404,1.2506464304593479,3.958024294763206
1142286139,43.477379402622915,-80.54515170676478,340.4251350231355,0.94863063,213.92326,1.0626099,1.495333,0.94863063,-3.180891304180111,2.139345453315965,1.256101067462005,3.833388639002356
1142399987,43.477376643448295,-80.54514899298184,340.30737955181127,0.91376114,215.51562,1.070932,1.4654919,0.91376114,-3.0715131913008347,2.1921536039437743,1.1775547132425388,3.7735567714847904
1142525467,43.4773740270705,-80.54514614754406,340.19507976225697,0.8832172,218.2795,1.1047403,1.4491951,0.8832172,-2.912551754784532,2.298502417476973,1.1229978955428181,3.7102656356986015
1142647982,43.47737084405831,-80.54514253680057,340.0598491771478,0.79938924,220.29259,1.1306677,1.4195452,0.79938924,-2.8562017376692386,2.4216006072294896,1.1308714344979363,3.7446011626338804
1142774336,43.47736756245743,-80.54513868488414,339.8980134399366,0.75155765,220.63484,1.1480142,1.4218884,0.75155765,-2.8682298592319637,2.461397499574171,1.2911064003088628,3.7795793649955005
1142896707,43.477364577151185,-80.5451350306786,339.73213192525975,0.7035068,221.74373,1.1377547,1.3648008,0.7035068,-2.7052164580371314,2.4139666927862953,1.3680993455085833,3.6256628743881536
1143082486,43.47736215646131,-80.54513199324848,339.59805358972403,0.679411,222.31851,1.1644937,1.3497251,0.679411,-2.6947119695544646,2.453590985093697,1.3407833553572361,3.6443903908600626
1143278090,43.47735836647543,-80.54512643475496,339.3408061501838,0.6355258,227.92812,1.175828,1.2851665,0.6355258,-2.3543660757217513,2.6082008360579976,1.505579976219187,3.5136521199064483
1143649920,43.47735461530524,-80.54512053459172,339.0186297135581,0.5849926,228.34581,1.1435848,1.2682316,0.5849926,-2.1975327808915073,2.4704308891250926,1.6941203626137458,3.3063845966608536
1143801195,43.47735191370501,-80.54511593595828,338.76383210957266,0.5415579,230.57767,1.1436373,1.2430214,0.5415579,-1.96827623436776,2.39431549152819,1.6964469111291625,3.0994931856270966
1144074197,43.477349080315044,-80.54511121365516,338.502265644237,0.49005538,230.15941,1.1435776,1.247554,0.49005538,-2.0031313066671173,2.4007722480280917,1.5191096389167302,3.126698325494765
1144198100,43.477347415368875,-80.5451080900001,338.341251235804,0.46212968,233.7013,1.1654,1.2235864,0.46212968,-1.8534180771133346,2.523242222762642,1.6101440843296129,3.1308001985598906
