timestamp_us,lat_synth,lon_synth,alt_synth,vehicle_heading_deg,ground_track_deg,roll_deg,pitch_deg,yaw_deg,v_north_mps,v_east_mps,v_down_mps,speed_mps
715168294,43.476585639122895,-80.5419115601152,334.7439267999009,359.70712,294.59573,2.8386836,-1.6218868,-0.292867,0.06400636815101907,0.13982959601610145,0.5532509265461627,0.15378273988295932
715412626,43.4765857578064,-80.54191122997572,334.6401218357618,359.7074,295.00513,2.838002,-1.6365211,-0.29260448,0.07339041540857413,0.15734938481171135,0.5712477603044864,0.1736231032278455
715572431,43.476585850480575,-80.54191089837038,334.55809133109074,359.7056,290.54944,2.8983967,-1.638816,-0.29439378,0.07652898761618988,0.20414909560801864,0.605798926631074,0.2180218777626018
715720687,43.47658590774527,-80.54191065296527,334.4966798437408,359.7058,287.8261,2.883973,-1.6120075,-0.29420325,0.0637470549184086,0.19823821505883188,0.6141148734995515,0.20823562836479803
715855673,43.476585958481714,-80.54191042993509,334.43743219047064,359.70645,287.40576,2.8550556,-1.600914,-0.29354304,0.0564798145816804,0.18016375085556918,0.592476532701527,0.1888092862587235
716063611,43.47658600302014,-80.54191019501326,334.3774997622407,359.7059,284.6421,2.876318,-1.5832967,-0.29408848,0.04958017238563005,0.1897698273711329,0.5993242822995897,0.1961396973441592
716185481,43.47658605296565,-80.54190990651735,334.31394048677157,359.70532,283.41855,2.9046361,-1.5881269,-0.29468822,0.05559934650650432,0.23304695744707704,0.6355927546909418,0.23958750323689687
716344485,43.476586124707616,-80.54190946133686,334.21104939598405,359.70544,282.76605,2.9067085,-1.583702,-0.2945657,0.05246957173085429,0.23158104312236868,0.6507195696487357,0.2374507011808212
716467658,43.47658617800275,-80.541909198708,334.1468371299224,359.70645,285.62366,2.879352,-1.5929836,-0.2935628,0.05932813942812289,0.21215155060748128,0.6421226606164642,0.22029096339423795
716578738,43.47658623814366,-80.54190886769503,334.07253717692015,359.70392,283.05426,2.9626873,-1.5823038,-0.2960888,0.058118902098685934,0.25065713650288274,0.6782086354688525,0.2573068340736045
716932930,43.476586309318854,-80.54190828421018,333.95133895668965,359.7037,278.98822,2.964449,-1.5571702,-0.29629153,0.04229383254360947,0.2673890773309858,0.6992275858945873,0.270713292889623
717275026,43.47658635594736,-80.54190782987119,333.85615464202374,359.70346,277.78152,2.9707024,-1.5296268,-0.29653826,0.03656239976730751,0.26755388706271627,0.693900050680443,0.2700405368812489
717422415,43.47658639549787,-80.5419075007395,333.7873364711614,359.70358,279.40265,2.9681342,-1.5579596,-0.29642153,0.04402762475074016,0.26587253583639575,0.6881817086236272,0.26949329686147583
717678947,43.476586437761966,-80.54190720120101,333.7201052624152,359.70453,281.00336,2.9399703,-1.5613965,-0.29548496,0.04704839024037119,0.24196715210712405,0.672312087462032,0.24649879051030324
717874291,43.47658652146116,-80.5419064968851,333.58148578064555,359.7022,279.2045,3.028708,-1.562105,-0.29778862,0.05037393857374308,0.31086325820855715,0.730319369921183,0.31491824175723976
717984592,43.4765865726129,-80.54190607379806,333.50077236133427,359.70242,279.97446,3.0290344,-1.5633949,-0.29758942,0.054020301044062226,0.3071653201061682,0.7274950486609668,0.3118793465441658
718106501,43.476586632739064,-80.54190563878215,333.41230509625467,359.70255,281.0333,3.024464,-1.5571792,-0.29746294,0.05521123756941528,0.28315889446803155,0.7247625783105645,0.28849131749552576
718768067,43.4765867152959,-80.54190500030535,333.28051096567685,359.70157,280.04874,3.078853,-1.5505034,-0.2984255,0.05338408111015956,0.30125735118760405,0.7722789437421778,0.3059507342049492
718891230,43.47658677301045,-80.54190451350085,333.18348102690385,359.70105,279.61142,3.1113493,-1.5628603,-0.2989631,0.05345284150292377,0.3156491922024889,0.7875746641793484,0.3201431223731356
719222236,43.47658681289036,-80.54190413105079,333.10511786716813,359.70157,278.17728,3.092452,-1.5399588,-0.29843485,0.044394315670774384,0.30894311022334237,0.78363159735719,0.31211648565615474
719380907,43.47658687001766,-80.54190346013132,332.97647309671083,359.7001,276.67487,3.1210866,-1.5390165,-0.2998916,0.04102341896396353,0.3505429024667572,0.8176321113785979,0.352935188630025
719504220,43.476586903419005,-80.5419029364407,332.8753245002934,359.69986,274.92627,3.1321998,-1.5149323,-0.30014783,0.029910336686515073,0.34701815141005043,0.8242202192311147,0.34830478843787
719626983,43.47658693475595,-80.54190241225433,332.77282891187684,359.70056,274.88617,3.1123314,-1.5172589,-0.2994528,0.02954156817713168,0.3455685732881569,0.8355756103752592,0.34682898248960736
719810429,43.47658696593906,-80.54190189332817,332.68438971322934,359.69962,274.7339,3.1417239,-1.518449,-0.30037495,0.03471303981916875,0.4191884896415751,0.8843919864750326,0.4206233290979854
719969544,43.476587029678186,-80.54190103584332,332.5417757028923,359.6999,276.3677,3.1545453,-1.5545456,-0.30012417,0.048369098985650304,0.43342493338163424,0.9020943631698057,0.43611551521765163
720092435,43.476587094084664,-80.54190030423909,332.42740558180975,359.69995,276.966,3.152473,-1.5767158,-0.3000512,0.058696084940519005,0.48039653257035864,0.9284338093825357,0.48396906811589546
720399279,43.4765871495893,-80.54189970263785,332.3386097899824,359.69955,277.24585,3.1770928,-1.5926603,-0.30044582,0.061787762501806405,0.48597340582114984,0.8879579182732786,0.48988557721205434
720533726,43.47658723271643,-80.54189888515386,332.2193493075903,359.69928,278.15497,3.2030723,-1.6410106,-0.3007286,0.07062038529745435,0.49281421195054514,0.8907471551696662,0.4978484571835065
720656683,43.47658731322796,-80.54189813539527,332.1108608962473,359.70062,278.64856,3.1872072,-1.6656637,-0.29937658,0.07440626514110119,0.4891831314324217,0.8755026283296535,0.49480948694449844
