src_mac,node_position,node_instance,timestamp_us,message_type,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed_kts,heading,utc_time_year,utc_time_month,utc_time_day,utc_time_hours,utc_time_minutes,utc_time_seconds,utc_time_millis,magic,error
58:8C:81:40:BE:24,Center,1,11906872,Gps,,,,,,,43.477734166666664,-80.54583583333333,341.3,11.654,59,2026,3,8,21,30,17,0,,
58:8C:81:40:BE:24,Center,1,11937745,Imu,0.264984,0.077104,1.092144,-1.575,36.225,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11968725,Imu,0.29158002,0.020496,0.938424,-1.82,39.165,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12003931,Gps,,,,,,,43.477736666666665,-80.54582916666666,341.3,11.75,61,2026,3,8,21,30,17,0,,
58:8C:81:40:BE:24,Center,1,12034298,Imu,0.338916,0.029280001,1.0182121,-1.82,38.36,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12064696,Imu,0.327692,0.050508,1.00528,-1.645,38.57,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12094998,Imu,0.354776,0.01708,0.961116,-1.89,39.445,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12125680,Imu,0.34379598,0.014152001,1.0462719,-1.715,38.535,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,12155969,Imu,0.420168,-0.06807601,1.05774,0.63,-9.765,-27.37,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12186844,Imu,0.398696,0.051972,1.2287841,-1.645,36.75,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,12217867,Imu,0.474824,-0.009028,1.00528,6.65,-10.185,-28.385,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,12248828,Imu,0.45335203,-0.089304,0.959164,-3.43,-14.21,-28.7,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12280061,Imu,0.47823998,-0.022691999,0.902068,-1.715,38.535,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,12310884,Imu,0.51484,0.00122,1.0187,-6.44,-3.395,-31.255,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12341988,Imu,0.439444,0.019032,1.04188,-1.785,38.71,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,12372943,Imu,0.46238,0.050508,1.046516,-7.77,0.49,-31.815,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12404024,Gps,,,,,,,43.477744666666666,-80.54580133333333,341.3,11.822,71,2026,3,8,21,30,18,0,,
58:8C:81:40:BE:1C,Center,0,12434844,Imu,0.40382,-0.037088003,0.868152,-3.29,-3.535,-31.71,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12466049,Imu,0.454084,0.030256001,1.04188,-1.68,38.955,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12504031,Gps,,,,,,,43.477746,-80.545794,341.3,11.894,75,2026,3,8,21,30,18,0,,
58:8C:81:40:BE:24,Center,1,12534424,Imu,0.46482,0.00024400001,1.1041,-1.61,39.34,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12565025,Imu,0.40699202,-0.072712,1.009672,-1.68,38.815,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12595738,Imu,0.52313596,-0.005368,1.083848,-1.75,39.095,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12625963,Imu,0.528992,-0.016347999,0.964776,-1.68,39.305,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12657144,Imu,0.368196,-0.002684,1.198284,-1.855,37.24,-3.675,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12687947,Imu,0.466284,0.05734,0.94306,-1.75,37.73,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12719146,Gps,,,,,,,43.477747666666666,-80.545779,341.2,11.897,82,2026,3,8,21,30,18,0,,
58:8C:81:40:BE:24,Center,1,12750029,Imu,0.405284,-0.039284002,1.0045481,-1.82,39.55,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,12780942,Imu,0.516792,-0.069295995,1.011624,-6.09,5.32,-38.185,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12811983,Gps,,,,,,,43.477748,-80.5457715,341.2,11.905,86,2026,3,8,21,30,18,0,,
58:8C:81:40:BE:1C,Center,0,12843100,Imu,0.59536,-0.088328004,0.91134,-5.215,-12.67,-38.15,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12874051,Imu,0.31890798,-0.019764,0.83179605,-1.61,38.92,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,12904980,Gps,,,,,,,43.47774783333333,-80.54576383333334,341.2,11.956,89,2026,3,8,21,30,18,0,,
58:8C:81:40:BE:24,Center,1,12936227,Imu,0.442128,0.003172,0.913536,-1.68,33.705,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,12967063,Imu,0.656604,-0.14078799,1.120692,-11.34,-11.76,-39.48,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13004106,Imu,0.56729996,-0.002928,0.945256,-1.68,38.36,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13034321,Imu,0.600484,-0.056608003,1.208776,-1.75,37.94,-3.675,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13065018,Imu,0.49995598,-0.055632,1.0057681,-1.715,39.375,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13095131,Imu,0.454572,-0.032208,1.047248,-1.68,37.835,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13126367,Imu,0.468724,-0.00854,1.037732,-1.715,38.71,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13157269,Imu,0.396012,-0.071003996,0.779336,-1.715,39.165,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13187947,Imu,0.43798,-0.085888,1.162904,-1.54,38.955,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13218103,Imu,0.349408,-0.13419999,0.781776,6.65,-2.31,-35.805,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13249230,Imu,0.436272,-0.066368006,1.0379759,-15.54,-8.19,-38.045,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13280100,Imu,0.43480802,-0.027084,0.907436,-1.645,37.695,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13311145,Gps,,,,,,,43.477743833333335,-80.545734,341.2,12.004,105,2026,3,8,21,30,19,0,,
58:8C:81:40:BE:24,Center,1,13342316,Imu,0.310368,-0.038796,0.881328,-1.645,39.34,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13373185,Imu,0.32525203,-0.020984001,0.894748,-1.68,38.99,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13404220,Imu,0.34648,0.041968003,0.943548,-1.61,36.26,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13435249,Imu,0.48433998,-0.069052,1.118984,-1.855,38.885,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13466206,Imu,0.36112,-0.005124,1.02968,11.095,7.105,-32.69,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13504625,Imu,0.405528,-0.028304001,1.224148,-14.07,2.59,-30.415,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13534868,Imu,0.269376,0.02318,1.140944,-1.75,39.06,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13565478,Imu,0.29231203,-0.049288,1.000156,0.595,0.63,-28.805,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13596304,Imu,0.154696,0.093940005,0.966972,-1.715,37.73,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13627486,Gps,,,,,,,43.477737166666664,-80.54571283333334,341.2,12.197,116,2026,3,8,21,30,19,0,,
58:8C:81:40:BE:24,Center,1,13658404,Imu,0.101748005,0.04758,1.168272,-1.645,39.655,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13689114,Imu,0.194224,0.00488,0.89352804,0.175,-2.17,-24.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13719329,Imu,0.18788001,0.059048,1.070672,-0.035,-0.56,-23.31,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13750522,Imu,0.13419999,0.044408,0.933788,-1.715,38.85,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13781454,Imu,0.105896,0.124196,0.94842803,-1.715,39.13,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13812371,Imu,0.247416,0.098332,1.072624,-1.715,35.91,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13843297,Imu,0.244,0.073444,1.0284599,3.71,0.7,-19.985,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13874350,Imu,0.13054001,0.111264,1.029436,-1.715,39.445,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13905262,Imu,0.13834801,0.105408005,0.986736,6.055,-0.91,-15.89,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13936257,Imu,0.066368006,0.126636,1.016016,-1.61,36.365,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,13967293,Imu,0.090767995,0.071003996,1.057984,-3.745,-2.03,-13.65,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,13998386,Imu,-0.017812,0.149084,1.064816,-1.75,34.86,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14004439,Imu,-0.033184003,0.162748,1.0714041,-1.75,38.85,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14034641,Imu,-0.045872003,0.194956,1.006744,-1.715,36.715,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14065737,Imu,-0.008052,0.114924006,1.038464,-1.785,38.5,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14096637,Gps,,,,,,,43.477722166666666,-80.5456795,341.2,12.559,123,2026,3,8,21,30,19,0,,
58:8C:81:40:BE:1C,Center,0,14127758,Imu,-0.030012,0.20130001,1.037488,1.61,-0.245,-6.65,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14158588,Imu,-0.010980001,0.18910001,0.93329996,-1.61,31.85,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14189600,Imu,-0.024888001,0.19788401,0.96843606,8.82,3.92,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14220752,Gps,,,,,,,43.477718833333334,-80.54567283333333,341.2,12.78,124,2026,3,8,21,30,20,0,,
58:8C:81:40:BE:1C,Center,0,14251714,Imu,-0.14493601,0.1952,0.956968,-4.41,7.035,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14282476,Imu,-0.239364,0.164944,1.04188,1.995,3.01,2.31,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14312688,Heartbeat,,,,,,,,,,,,,,,,,,,66,
58:8C:81:40:BE:24,Center,1,14343410,Imu,-0.311344,0.200324,1.136308,-1.715,34.09,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14373811,Imu,-0.21716,0.170556,1.072868,-4.515,0.595,4.935,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14404697,Imu,-0.318176,0.205936,1.17974,-1.61,38.955,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14435459,Imu,-0.237168,0.206912,0.951112,-1.61,39.48,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14465669,Imu,-0.193736,0.204716,1.164124,-1.715,39.2,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14504983,Imu,-0.238876,0.229604,0.92744404,-1.75,39.48,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14535288,Imu,-0.171532,0.17714399,0.907924,4.795,1.015,8.855,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14566425,Imu,-0.18007201,0.2135,0.93549603,-1.575,39.025,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14597340,Gps,,,,,,,43.477705666666665,-80.54564466666666,341.2,13.409,120,2026,3,8,21,30,20,0,,
58:8C:81:40:BE:1C,Center,0,14628440,Imu,-0.113704,0.055144,1.095804,-7.7,-5.285,11.095,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14659204,Imu,-0.276452,0.126636,1.1712,-1.75,35.91,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14690226,Imu,-0.294508,0.1464,1.020408,-1.82,38.85,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14721328,Imu,-0.172996,0.158356,0.98698,7.77,0.245,12.81,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14752353,Imu,-0.17202,0.13639599,0.97722006,1.61,3.045,12.95,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14783449,Imu,-0.200324,0.213256,0.931836,6.16,1.155,13.23,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14814162,Imu,-0.119072,0.201056,1.047248,-1.015,-4.06,13.58,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14844323,Imu,-0.126636,0.128344,0.87132406,3.465,-0.28,14.07,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,14875526,Imu,-0.162992,0.13297999,1.08214,-3.29,-1.505,13.44,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14906310,Gps,,,,,,,43.4776965,-80.54562183333333,341.2,13.796,116,2026,3,8,21,30,20,0,,
58:8C:81:40:BE:24,Center,1,14937471,Imu,-0.271572,0.13395602,0.99503195,-1.75,31.815,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,14968249,Imu,-0.331108,0.136884,0.97722006,-1.715,39.305,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15005410,Gps,,,,,,,43.47769366666667,-80.54561366666667,341.2,14.14,115,2026,3,8,21,30,20,0,,
58:8C:81:40:BE:24,Center,1,15035750,Imu,-0.27084,0.18544,1.119716,-1.715,38.36,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15066695,Imu,-0.327936,0.14274001,0.994544,-1.68,38.85,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15097618,Imu,-0.339648,0.16226,1.123376,-1.645,38.99,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15128484,Imu,-0.22984801,0.127368,1.10898,-1.75,-1.19,17.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15159669,Imu,-0.351848,0.117852,0.961848,-1.68,38.815,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15190484,Imu,-0.42334,0.171044,0.940132,-1.68,39.025,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15221624,Gps,,,,,,,43.477688666666666,-80.545597,341.2,14.366,111,2026,3,8,21,30,21,0,,
58:8C:81:40:BE:24,Center,1,15252442,Imu,-0.372832,0.078324,0.94598806,-1.68,39.55,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15283507,Imu,-0.36356,0.096624,0.888404,-1.715,39.025,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15314577,Imu,-0.37136802,0.176412,1.0631081,5.495,14.455,22.715,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15345363,Heartbeat,,,,,,,,,,,,,,,,,,,66,
58:8C:81:40:BE:1C,Center,0,15375516,Imu,-0.415044,0.155916,1.156316,-2.345,7.595,23.345,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15406516,Gps,,,,,,,43.477684333333336,-80.5455795,341.3,14.597,107,2026,3,8,21,30,21,0,,
58:8C:81:40:BE:1C,Center,0,15437719,Imu,-0.344284,0.157624,1.211704,0.0,6.405,23.485,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15468645,Imu,-0.482388,0.113216005,0.94916004,-1.715,35.735,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15504667,Gps,,,,,,,43.47768266666667,-80.5455705,341.3,14.739,105,2026,3,8,21,30,21,0,,
58:8C:81:40:BE:24,Center,1,15534960,Imu,-0.47726402,0.120048,0.820572,-1.715,39.27,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15565861,Imu,-0.46701598,0.1159,1.078236,-9.66,-4.2,25.34,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15596550,Imu,-0.483608,0.15054801,0.82716006,-1.75,35.315,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15626896,Imu,-0.382348,0.138836,0.87986404,-6.195,-1.19,25.83,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15657600,Imu,-0.36722,0.05368,0.972096,-5.145,-5.425,25.69,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15687959,Imu,-0.4453,0.14420399,1.0057681,2.31,7.63,26.53,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15718876,Gps,,,,,,,43.477680166666666,-80.54555183333333,341.3,15.059,98,2026,3,8,21,30,21,0,,
58:8C:81:40:BE:24,Center,1,15749671,Imu,-0.419436,0.086132005,1.069452,-1.61,33.32,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15780628,Imu,-0.348188,0.13078399,1.062132,-2.345,0.385,27.09,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15811791,Gps,,,,,,,43.4776795,-80.54554233333333,341.3,15.121,96,2026,3,8,21,30,21,0,,
58:8C:81:40:BE:1C,Center,0,15843003,Imu,-0.426268,0.142496,1.0126001,-2.52,-4.585,26.285,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15873772,Imu,-0.437004,0.06832,0.76372004,-1.785,39.165,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15904968,Imu,-0.441396,0.165676,0.94306,-1.645,38.99,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,15936039,Imu,-0.207156,-0.027816,1.541104,-1.715,38.92,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,15966742,Imu,-0.44408002,0.065148,0.864004,5.845,4.06,25.13,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16004724,Imu,-0.246684,-0.111751996,1.515728,-1.715,37.905,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16034921,Imu,-0.345992,0.079544,1.115568,-1.715,38.36,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16065815,Imu,-0.471896,0.013908,0.898896,4.55,-4.165,25.76,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16096499,Imu,-0.396012,0.068564005,0.74664,11.165,8.68,28.14,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16126666,Gps,,,,,,,43.477679333333334,-80.54551333333333,341.2,15.302,88,2026,3,8,21,30,21,0,,
58:8C:81:40:BE:24,Center,1,16157710,Imu,-0.264008,0.076372005,1.1597321,-1.715,37.555,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16188883,Imu,-0.277428,0.100284,0.92036796,1.015,-0.455,26.705,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16219606,Imu,-0.377224,0.056852,1.236348,-1.715,35.315,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16250759,Gps,,,,,,,43.47767983333333,-80.54550366666666,341.2,15.206,85,2026,3,8,21,30,22,0,,
58:8C:81:40:BE:24,Center,1,16281833,Imu,-0.39381602,0.15616,1.803892,-1.61,38.78,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16312543,Imu,-0.506788,0.0488,0.698328,-1.75,38.85,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16342731,Heartbeat,,,,,,,,,,,,,,,,,,,66,
58:8C:81:40:BE:1C,Center,0,16373857,Imu,-0.437492,0.104432,0.91134,4.9,6.93,27.475,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16404790,Imu,-0.528992,0.015616001,1.122156,-1.68,30.905,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16435636,Imu,-0.504836,0.02684,0.920612,-1.75,38.815,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16466770,Imu,-0.42944,-0.03294,0.898652,-1.68,39.095,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16504859,Imu,-0.425536,-0.0021960002,0.985516,1.785,6.825,27.055,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16535024,Gps,,,,,,,43.47768383333333,-80.54547483333333,341.2,15.46,77,2026,3,8,21,30,22,0,,
58:8C:81:40:BE:24,Center,1,16566142,Imu,-0.416264,0.018544002,1.014308,-1.715,39.06,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16596822,Imu,-0.381616,0.0732,1.1065401,-1.68,37.38,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16626980,Gps,,,,,,,43.47768583333333,-80.5454655,341.2,15.42,74,2026,3,8,21,30,22,0,,
58:8C:81:40:BE:1C,Center,0,16658009,Imu,-0.355996,-0.008052,0.84448403,-0.595,2.765,27.895,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16689185,Imu,-0.416264,0.132004,1.029192,17.99,8.785,27.265,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16720111,Imu,-0.38430002,0.049776003,0.887672,-1.715,35.945,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16750978,Imu,-0.335012,0.165188,0.987468,-3.22,1.645,26.985,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16782087,Imu,-0.427732,0.056364004,0.87108004,-1.75,38.92,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16813276,Imu,-0.401624,0.0976,1.022604,-1.575,2.8,26.67,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16844062,Imu,-0.344772,0.108824,1.05896,2.03,1.295,26.95,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,16875075,Imu,-0.45286402,0.02806,1.013332,-1.785,39.095,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16906223,Imu,-0.427244,0.061976,1.087752,-6.93,-2.555,25.9,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16937087,Imu,-0.390156,0.018788,1.10776,3.85,6.02,26.355,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16968125,Imu,-0.454328,0.020496,1.13582,-10.255,-2.835,26.81,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,16998873,Imu,-0.376248,0.00976,1.0343161,0.42,-2.345,26.95,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17004935,Gps,,,,,,,43.477697,-80.54542966666666,341.2,15.403,62,2026,3,8,21,30,22,0,,
58:8C:81:40:BE:24,Center,1,17035260,Imu,-0.38869202,-0.0366,0.88938,-1.68,39.375,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17065923,Imu,-0.430904,-0.00097600004,0.98990804,-0.49,2.835,27.755,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17096819,Gps,,,,,,,43.477700666666664,-80.54542133333334,341.2,15.252,60,2026,3,8,21,30,22,0,,
58:8C:81:40:BE:1C,Center,0,17128056,Imu,-0.376736,-0.019764,0.939156,-4.165,3.675,28.805,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17158788,Imu,-0.4636,-0.052216,1.03212,-1.61,39.165,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17189963,Imu,-0.449692,0.036356,0.975756,-5.46,-0.875,28.7,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17220866,Imu,-0.51435196,-0.071003996,1.048956,-1.575,38.92,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17251907,Imu,-0.530456,-0.022691999,1.060912,-1.61,39.55,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17282990,Imu,-0.514596,-0.017812,1.1692481,-1.645,38.885,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17313815,Imu,-0.479216,-0.030988,0.96746004,12.005,5.425,30.24,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17344894,Imu,-0.49995598,-0.011224,1.0287039,-1.61,37.275,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17376034,Imu,-0.370148,-0.02318,0.840824,-1.68,39.41,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17406965,Imu,-0.37380803,-0.08954801,1.035292,-7.28,-8.96,28.105,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17437856,Imu,-0.453108,0.009272001,0.92036796,-1.68,33.81,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17468940,Imu,-0.519232,-0.086864,1.025776,-1.645,38.745,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17505078,Gps,,,,,,,43.47771783333334,-80.5453915,341.1,14.84,47,2026,3,8,21,30,23,0,,
58:8C:81:40:BE:1C,Center,0,17535470,Imu,-0.500688,0.016347999,0.804956,2.8,3.01,31.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17566255,Imu,-0.533384,-0.013664001,1.081896,-1.715,35.7,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17597410,Imu,-0.556808,-0.036356,0.80471206,-3.885,16.135,32.585,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17628353,Imu,-0.528504,-0.029280001,1.171932,-1.75,38.99,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17659089,Imu,-0.43188,-0.082716,1.0462719,-3.64,10.57,34.23,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17689203,Imu,-0.46701598,-0.09882,1.261236,18.41,20.475,32.62,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17720374,Imu,-0.55729604,-0.028304001,1.2146319,-1.785,39.515,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,17751334,Imu,-0.54436404,-0.058560003,1.259284,-1.715,39.165,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17782563,Imu,-0.599752,-0.053923998,0.89279604,0.945,12.635,37.24,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,17813464,Imu,-0.43066,-0.060268,1.08336,-3.85,-23.905,36.015,,,,,,,,,,,,,,
